1,1,800,571,667,0,0.17917118167342944,1.02832079869346,0.4247397120925724,1.786770751675934E-5,7.4870934242262795E-6,1.7880603265013106
2,1,850,569,657,0,0.18085837379868056,0.6956104780376763,0.3721085030520126,1.5800319324863248E-5,7.47373314653281E-6,1.3700239602767506
1,2,450,232,476,1,0.6748582082855556,1.3764379344531836,1.652214599971674,1.2860568092175707E-5,8.15990503018789E-6,0.01655614330150656
1,1,850,598,659,1,0.44989107411889545,0.7583793037413399,1.262907227175271,1.5178409626471446E-5,7.646811600777972E-6,0.013910239781959412
2,1,850,593,527,0,0.4664124745534074,0.7052234790230693,0.370776282830412,1.57981676595193E-5,7.5700485263572315E-6,0.08249185766634415
1,2,850,570,672,1,0.45068016320995236,0.759631977876491,1.220563679337807,1.5319146416369345E-5,7.619305561389752E-6,0.013731796787300044
2,1,850,124,676,1,1.2547795610810597,0.7554742442066227,1.334584592603319,1.4745254777825978E-5,8.259002323828308E-6,0.15121713463758507
2,3,850,558,669,1,0.45213533717942,4.095589193912036,1.3278817343960057,1.5191425715615462E-5,8.29135343845947E-6,0.013787870264460537
1,1,850,560,721,0,0.4767298822274136,0.6881615497501161,0.3721085030520126,1.516877079895853E-5,7.004838947737953E-6,0.08542989522516864
8,1,850,387,661,0,0.4763352909368098,0.7062083206762779,0.3721085030520126,1.516877079895853E-5,7.004838947737953E-6,0.08542989522516864
8,1,850,124,752,1,1.2547795610810597,1.3885969450371973,1.4882272948636976,1.4745254777825978E-5,8.259002323828308E-6,0.08839934047317366
