8,1,800,828,667,0,0.2258576057864968,1.0558720737341196,0.41353429505025213,1.5056802496327146E-5,7.4870934242262795E-6,1.7869318194183865
2,3,850,730,992,1,0.6609608528601235,4.017218193962047,1.2789812271326162,1.5066447155277698E-5,8.290099910324927E-6,1.2314864367647294
1,1,800,597,983,0,0.2760017451977444,1.0558720737341196,0.41353429505025213,1.5056802496327146E-5,7.4870934242262795E-6,1.7869318194183865
1,2,450,736,960,1,0.663479572704645,4.163421496157724,1.322837386885238,1.2918142970005081E-5,2.826240074520073E-5,0.04055032326040564
10,1,850,228,641,1,1.4301244602479326,4.264460488731682,1.6263715874557194,1.4022347833780271E-5,8.259002323828308E-6,3.3910957512048183
1,1,850,609,905,0,0.10140489882969955,0.6460033939445888,0.22045984794742401,1.5079674092625045E-5,8.62229684448087E-6,3.6066974106748986
1,2,450,736,956,1,0.6635236921227052,2.2356516437827567,1.312183688611585,1.3019621845384051E-5,9.879688668589116E-6,0.04055032326040564
1,2,850,606,960,1,0.663479572704645,4.163421496157724,1.3357989271027688,1.33036047810568E-5,2.826240074520073E-5,0.04055032326040564
1,2,800,828,920,0,0.2258576057864968,1.011350332192558,0.41353429505025213,1.3099774527481242E-5,7.501157500185543E-6,1.7869318194183865
10,1,450,736,957,1,0.6793448909683013,4.1515605115440355,1.6371176827883658,1.4023295538444645E-5,9.800664357175773E-6,0.04055032326040564
